phaseNumber,phaseName,filtFreq_1,filtFreq_2,signal2Noise,minDelayMs,binWidthMs,binWidthSec,filterWidthMs,minRelProm,minSpikeRateInBurstHz,minBurstLengthMs,maxInterBurstIntervalMs,maxInterBurstIntervalSec,resolutionMs,siMs,minTimeMs,maxTimeMs,siSeconds,minTimeSec,maxTimeSec,idxStimStart,stimStartMs,stimStartSec,baseWindow_1,baseWindow_2,baseSlopeNoise,slopeThreshold,idxDetectStart,detectStartMs,detectStartSec,nSpikesTotal,idxFirstSpike,firstSpikeMs,firstSpikeSec,vMin,vMax,vRange,slopeMin,slopeMax,slopeRange,nBins,halfNBins,histLeftMs,histLeftSec,nSpikesPerBurst,nSpikesPerBurstIn10s,nSpikesPerBurstInOsc,nSpikesIn10s,nSpikesInOsc,nBurstsTotal,nBurstsIn10s,nBurstsInOsc,iBinLastOfLastBurst,iBinLastOfLastBurstIn10s,iBinLastOfLastBurstInOsc,timeOscEndMs,timeOscEndSec,oscDurationMs,oscDurationSec,oscIndex1,oscIndex2,oscIndex3,oscIndex4,oscPeriod1Ms,oscPeriod2Ms,minOscPeriod2Bins,maxOscPeriod2Bins,figPathBase,figTitleBase
1,baseline,100,1000,1.9245284431995,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.57280443524949,3.02690687122797,29627,2962.7,2.9627,391,29635,2963.5,2.9635,-4.62852158120274,3.94215383684593,8.57067541804867,-16.939942740933,11.5918863367632,28.5318290776962,3932,1966,2960,2.96,9.60526315789474,13.0454545454545,14.4210526315789,294,281,38,22,19,3932,964,502,7980,7.98,5042.3,5.0423,0.984521246616681,0.87992628271639,0.49915963325327,0.384482817556337,440,594.999963632515,29.3333333333333,66,20190606_slice5_trace1,20190606\_slice5\_trace1
1,baseline,100,1000,1.9245284431995,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.535091632204,2.95432750909415,29627,2962.7,2.9627,314,29643,2964.3,2.9643,-3.19582330735883,4.8594700397014,8.05529334706023,-14.2643512304332,12.3557504045577,26.620101634991,5119,2559,2960,2.96,12.8695652173913,13.3333333333333,13.3333333333333,294,291,23,21,21,5119,621,621,9170,9.17,6232.3,6.2323,0.996907910423819,0.905908741236962,0.862660290206735,0.47702533949051,460,465.999845350469,30.6666666666667,69,20190606_slice5_trace2,20190606\_slice5\_trace2
1,baseline,100,1000,1.9245284431995,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.52813345589987,2.94093630088405,29627,2962.7,2.9627,334,29689,2968.9,2.9689,-4.06478580738495,4.50087864379512,8.56566445118008,-18.4170011368625,15.4722565136855,33.889257650548,5146,2573,2960,2.96,11.25,11.4814814814815,11.4814814814815,321,321,28,27,27,1037,585,585,8810,8.81,5872.3,5.8723,0.997588402849204,0.980505225320399,0.94999954326084,0.527573180069596,480,480.000125277059,32,72,20190606_slice5_trace3,20190606\_slice5\_trace3
1,baseline,100,1000,1.9245284431995,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.54479340176385,2.97299884056144,29627,2962.7,2.9627,340,29640,2964,2.964,-3.52219186563819,3.82828206568988,7.35047393132808,-13.874020308026,11.5985885778223,25.4726088858483,4662,2331,2960,2.96,17.6666666666667,18.5294117647059,18.5294117647059,329,329,18,17,17,1382,751,751,10470,10.47,7532.3,7.5323,0.982498600864615,0.981504013722534,0.868929165577838,0.540079501361049,470,478.750186412905,31.3333333333333,70.5,20190606_slice5_trace4,20190606\_slice5\_trace4
1,baseline,100,1000,1.9245284431995,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.53732303919689,2.95862191532031,29627,2962.7,2.9627,334,29646,2964.6,2.9646,-3.66378798674254,3.89916149533773,7.56294948208027,-14.9232800194738,11.6599300034065,26.5832100228802,5534,2767,2960,2.96,16.4210526315789,18.9375,18.9375,323,319,19,16,16,5534,533,533,8290,8.29,5352.3,5.3523,0.984765979720472,0.93785188839528,0.945198463040942,0.534814780309972,470,474.444290920072,31.3333333333333,70.5,20190606_slice5_trace5,20190606\_slice5\_trace5
1,baseline,100,1000,1.9245284431995,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.52375985363735,2.9325191789306,29627,2962.7,2.9627,381,29654,2965.4,2.9654,-4.10574719869243,5.20954952470704,9.31529672339947,-18.5973277088203,13.3981838459016,31.9955115547219,5359,2679,2960,2.96,15.304347826087,15.8636363636364,15.8636363636364,371,366,23,22,22,3011,576,576,8720,8.72,5782.3,5.7823,0.99771080149085,0.971895211504383,0.911717947275687,0.514238269435531,460,471.818024895719,30.6666666666667,69,20190606_slice5_trace6,20190606\_slice5\_trace6
1,baseline,100,1000,1.9245284431995,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.52498634227914,2.93487959120697,29627,2962.7,2.9627,408,29628,2962.8,2.9628,-3.76666709009255,4.7191447127077,8.48581180280025,-17.3283446896522,14.29426845149,31.6226131411422,3303,1651,2960,2.96,14.8076923076923,14.2083333333333,14.2083333333333,361,358,26,24,24,1501,629,629,9250,9.25,6312.3,6.3123,0.993054901521112,0.934603762192506,0.91000498279031,0.451099207526331,460,470.769252168505,30.6666666666667,69,20190606_slice5_trace7,20190606\_slice5\_trace7
1,baseline,100,1000,1.9245284431995,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.54110936590739,2.96590880876992,29627,2962.7,2.9627,318,29653,2965.3,2.9653,-4.51995845264048,4.81555615262154,9.33551460526201,-19.9469388037759,13.1065431236868,33.0534819274627,5546,2773,2960,2.96,16.9444444444444,16.9444444444444,16.9444444444444,313,311,18,18,18,532,532,532,8280,8.28,5342.3,5.3423,0.995450234171536,0.891248283958453,0.781327294816537,0.562404083518524,450,438.181636241381,30,67.5,20190606_slice5_trace8,20190606\_slice5\_trace8
1,baseline,100,1000,1.9245284431995,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.53805913507034,2.9600385527657,29627,2962.7,2.9627,330,29632,2963.2,2.9632,-3.70153172679663,4.28824701955897,7.9897787463556,-14.8942600934219,11.0832114385077,25.9774715319296,5673,2836,2960,2.96,15.55,15.55,15.55,328,326,20,20,20,713,713,713,10090,10.09,7152.3,7.1523,0.999251943972272,0.949833887946455,0.851050885062178,0.615264568714655,460,475.7142405653,30.6666666666667,69,20190606_slice5_trace9,20190606\_slice5\_trace9
1,baseline,100,1000,1.9245284431995,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.52078403199049,2.92679212552932,29627,2962.7,2.9627,395,29629,2962.9,2.9629,-3.53922583807083,3.84054301443965,7.37976885251048,-14.3293393789074,12.2699482699331,26.5992876488405,4887,2443,2960,2.96,14.76,15.2916666666667,15.2916666666667,387,385,25,24,24,2843,748,748,10440,10.44,7502.3,7.5023,0.999224961741807,0.955930267913272,0.961656239799247,0.63222510444855,460,465.714489407733,30.6666666666667,69,20190606_slice5_trace10,20190606\_slice5\_trace10
