phaseNumber,phaseName,filtFreq_1,filtFreq_2,signal2Noise,minDelayMs,binWidthMs,binWidthSec,filterWidthMs,minRelProm,minSpikeRateInBurstHz,minBurstLengthMs,maxInterBurstIntervalMs,maxInterBurstIntervalSec,resolutionMs,siMs,minTimeMs,maxTimeMs,siSeconds,minTimeSec,maxTimeSec,idxStimStart,stimStartMs,stimStartSec,baseWindow_1,baseWindow_2,baseSlopeNoise,slopeThreshold,idxDetectStart,detectStartMs,detectStartSec,nSpikesTotal,idxFirstSpike,firstSpikeMs,firstSpikeSec,vMin,vMax,vRange,slopeMin,slopeMax,slopeRange,nBins,halfNBins,histLeftMs,histLeftSec,nSpikesPerBurst,nSpikesPerBurstIn10s,nSpikesPerBurstInOsc,nSpikesIn10s,nSpikesInOsc,nBurstsTotal,nBurstsIn10s,nBurstsInOsc,iBinLastOfLastBurst,iBinLastOfLastBurstIn10s,iBinLastOfLastBurstInOsc,timeOscEndMs,timeOscEndSec,oscDurationMs,oscDurationSec,oscIndex1,oscIndex2,oscIndex3,oscIndex4,oscPeriod1Ms,oscPeriod2Ms,minOscPeriod2Bins,maxOscPeriod2Bins,figPathBase,figTitleBase
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.3052673295583,2.7652093067596,29627,2962.7,2.9627,925,29648,2964.8,2.9648,-4.72901882831387,5.4189368484628,10.1479556767767,-20.5155135902229,13.8077927593908,34.3233063496137,3506,1753,2960,2.96,30.1333333333333,30.1333333333333,30.1333333333333,921,918,30,30,30,879,879,879,11750,11.75,8812.3,8.8123,0.978784879617363,0.683920259685406,0.831578921466823,0.597481500623594,400,403.749937906998,26.6666666666667,60,20190605_slice4_trace1,20190605\_slice4\_trace1
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.3138022314685,2.78329049952366,29627,2962.7,2.9627,927,29648,2964.8,2.9648,-5.9652188718541,6.49418700481903,12.4594058766731,-20.3467280348167,14.394567322152,34.7412953569687,5195,2597,2960,2.96,26.5294117647059,28.8709677419355,28.8709677419355,909,908,34,31,31,5195,923,923,12190,12.19,9252.3,9.2523,0.989292519659381,0.836147967904401,0.886419634472244,0.615221645720245,400,404.999963429157,26.6666666666667,60,20190605_slice4_trace2,20190605\_slice4\_trace2
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.31544760362635,2.78677622103138,29627,2962.7,2.9627,770,29657,2965.7,2.9657,-4.86440065350075,5.67856954090304,10.5429701944038,-14.3806181296027,14.6518109347127,29.0324290643155,5477,2738,2960,2.96,21.6176470588235,24.9310344827586,24.9310344827586,749,743,34,29,29,3476,858,858,11540,11.54,8602.3,8.6023,0.989297785870744,0.79592315901177,0.878131365761565,0.569305221524871,410,417.646851215917,27.3333333333333,61.5,20190605_slice4_trace3,20190605\_slice4\_trace3
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.3083397339221,2.77171819650849,29627,2962.7,2.9627,734,29629,2962.9,2.9629,-4.80025986368005,5.47333977147033,10.2735996351504,-20.1529155772935,14.8014328742285,34.9543484515219,5391,2695,2960,2.96,16.6976744186047,18.1794871794872,18.1794871794872,721,719,43,39,39,5182,740,740,10360,10.36,7422.3,7.4223,0.960245656965966,0.749384443409904,0.710631274603246,0.523976729736369,410,397.142980204172,27.3333333333333,61.5,20190605_slice4_trace4,20190605\_slice4\_trace4
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30083094125932,2.75581081655387,29627,2962.7,2.9627,725,29637,2963.7,2.9637,-4.57961561675535,5.36665770813532,9.94627332489067,-17.0185190598549,13.358189041053,30.3767081009079,5653,2826,2960,2.96,27.96,30.2173913043478,30.2173913043478,707,707,25,23,23,3634,856,856,11520,11.52,8582.3,8.5823,0.98821803104081,0.875757604040045,0.923492002767656,0.636815724484184,410,409.091283501207,27.3333333333333,61.5,20190605_slice4_trace5,20190605\_slice4\_trace5
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.32016590637028,2.79677194709009,29627,2962.7,2.9627,818,29629,2962.9,2.9629,-4.6817587715316,6.66978845427265,11.3515472258043,-19.0158295049308,14.077835453427,33.0936649583578,5374,2687,2960,2.96,30.2307692307692,33.8695652173913,33.8695652173913,799,795,26,23,23,1993,702,702,9980,9.98,7042.3,7.0423,0.979701124816672,0.880604458565217,0.950777375378343,0.631144306567193,410,410.83337334915,27.3333333333333,61.5,20190605_slice4_trace6,20190605\_slice4\_trace6
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.29606146982761,2.74570668961173,29627,2962.7,2.9627,911,29628,2962.8,2.9628,-4.88401899787589,5.50221819740124,10.3862371952771,-19.2681978664038,14.1110506332894,33.3792484996932,5586,2793,2960,2.96,20.6279069767442,23.6486486486486,23.6486486486486,887,887,43,37,37,5369,844,844,11400,11.4,8462.3,8.4623,0.985256701958395,0.732797556990556,0.778947358680412,0.576341030945308,410,399.999629855998,27.3333333333333,61.5,20190605_slice4_trace7,20190605\_slice4\_trace7
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30040415279201,2.75490666503248,29627,2962.7,2.9627,909,29628,2962.8,2.9628,-4.58870925093836,6.06917549434002,10.6578847452784,-18.9061535179418,14.3033650494911,33.2095185674329,5630,2815,2960,2.96,16.4905660377358,18.0212765957447,18.0212765957447,867,867,53,47,47,5625,995,995,12910,12.91,9972.3,9.9723,0.962796707914689,0.873939401565634,0.925972447370291,0.541653038333269,430,431.905061296602,28.6666666666667,64.5,20190605_slice4_trace8,20190605\_slice4\_trace8
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30804015486066,2.77108353815918,29627,2962.7,2.9627,899,29640,2964,2.964,-6.0136865544579,5.32013976323718,11.3338263176951,-20.5409282645487,14.2361481507219,34.7770764152705,5685,2842,2960,2.96,20.9047619047619,24.2,24.2,864,864,42,35,35,3691,848,848,11440,11.44,8502.3,8.5023,0.957331522037363,0.732733891757431,0.506351574751943,0.596530152663612,430,507.500337908662,28.6666666666667,64.5,20190605_slice4_trace9,20190605\_slice4\_trace9
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30701506235916,2.76891187932634,29627,2962.7,2.9627,821,29637,2963.7,2.9637,-4.61020820029136,6.97488654737726,11.5850947476686,-20.7911939164924,14.9419145360199,35.7331084525123,4641,2320,2960,2.96,26.6333333333333,28.1785714285714,29.1111111111111,804,799,30,28,27,3606,939,731,10270,10.27,7332.3,7.3323,0.979482443590943,0.828386545076076,0.897301202165269,0.610514715478929,410,415.454392517121,27.3333333333333,61.5,20190605_slice4_trace10,20190605\_slice4\_trace10
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30186052389928,2.75799198774664,29627,2962.7,2.9627,754,29637,2963.7,2.9637,-5.57059685602053,5.71535033749025,11.2859471935108,-19.2072461725581,13.3991008305466,32.6063470031047,5079,2539,2960,2.96,33.5,33.5,33.5,748,748,22,22,22,596,596,596,8920,8.92,5982.3,5.9823,0.973791005857025,0.787215411128873,0.873015514376454,0.617782868568489,410,409.090844453745,27.3333333333333,61.5,20190605_slice4_trace11,20190605\_slice4\_trace11
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30860370672141,2.77227742297869,29627,2962.7,2.9627,690,29639,2963.9,2.9639,-5.1443236736162,5.10043245239432,10.2447561260105,-16.9914166702471,12.4328347164915,29.4242513867385,4976,2488,2960,2.96,25.7307692307692,25.7307692307692,25.7307692307692,685,684,26,26,26,561,561,561,8570,8.57,5632.3,5.6323,0.96601064833172,0.845589153030522,0.9313127867226,0.618779891243318,410,412.49993128802,27.3333333333333,61.5,20190605_slice4_trace12,20190605\_slice4\_trace12
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30133919043988,2.75688754262554,29627,2962.7,2.9627,900,29628,2962.8,2.9628,-5.07747346266248,5.8671135037653,10.9445869664278,-19.3059110309062,13.4991897937672,32.8051008246734,5084,2542,2960,2.96,26.4545454545455,29.7931034482759,29.7931034482759,878,877,33,29,29,5015,744,744,10400,10.4,7462.3,7.4623,0.968136423346406,0.847409208554298,0.95645330802905,0.652891443971005,420,424.285933143233,28,63,20190605_slice4_trace13,20190605\_slice4\_trace13
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.29687255232075,2.74742496816492,29627,2962.7,2.9627,1384,29635,2963.5,2.9635,-6.42034554623475,5.83645465240858,12.2568001986433,-19.5856657885563,15.7957551254688,35.3814209140251,5537,2768,2960,2.96,27.1428571428571,29.0434782608696,29.0434782608696,688,686,49,23,23,5537,629,629,9250,9.25,6312.3,6.3123,0.974640445369614,0.673370486190878,0.79752893788848,0.644398078534948,430,448.181775814902,28.6666666666667,64.5,20190605_slice4_trace14,20190605\_slice4\_trace14
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.28853031828813,2.72975194236876,29627,2962.7,2.9627,451,29640,2964,2.964,-5.65313191182662,4.64888923318465,10.3020211450113,-17.050424006611,14.3565274376958,31.4069514443068,5087,2543,2960,2.96,24.1111111111111,24.1111111111111,24.1111111111111,447,444,18,18,18,363,363,363,6590,6.59,3652.3,3.6523,0.881063270358015,0.799826429690116,0.972756201822799,0.57320596637052,410,415.999759528892,27.3333333333333,61.5,20190605_slice4_trace15,20190605\_slice4\_trace15
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30098714825635,2.75614174113322,29627,2962.7,2.9627,671,29636,2963.6,2.9636,-4.05746077188134,5.07247159751154,9.12993236939289,-15.6633315768252,11.9830522786844,27.6463838555096,2109,1054,2960,2.96,24.1481481481481,24.1481481481481,24.1481481481481,669,668,27,27,27,650,650,650,9460,9.46,6522.3,6.5223,0.958723387799557,0.90069517199758,0.953283661725804,0.583949663271175,420,422.000003387887,28,63,20190605_slice4_trace16,20190605\_slice4\_trace16
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.28676287513502,2.72600761341372,29627,2962.7,2.9627,835,29637,2963.7,2.9637,-5.98550381536233,6.29750623574904,12.2830100511114,-24.1930202360828,15.3482212662161,39.5412415022988,5485,2742,2960,2.96,33.9583333333333,33.9583333333333,33.9583333333333,832,832,24,24,24,744,744,744,10400,10.4,7462.3,7.4623,0.963489810284653,0.729861429968295,0.678289909279297,0.606046579793128,430,415.833340958116,28.6666666666667,64.5,20190605_slice4_trace17,20190605\_slice4\_trace17
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.29138968860546,2.73580951941364,29627,2962.7,2.9627,897,29631,2963.1,2.9631,-4.66270396882288,5.19448678125574,9.85719075007862,-17.9856539341318,13.9856634971905,31.9713174313223,2082,1041,2960,2.96,35.36,35.36,35.36,896,896,25,25,25,700,700,700,9960,9.96,7022.3,7.0223,0.965292353238988,0.751924147083303,0.856543248493683,0.652187691904269,420,419.090789625486,28,63,20190605_slice4_trace18,20190605\_slice4\_trace18
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.29330102603813,2.73985868845164,29627,2962.7,2.9627,756,29630,2963,2.963,-4.80941833219728,5.41377319234409,10.2231915245414,-18.7813825731043,13.4948322985378,32.2762148716422,5550,2775,2960,2.96,29.28,29.28,29.28,754,752,25,25,25,696,696,696,9920,9.92,6982.3,6.9823,0.967275426551839,0.898529568183977,0.866401586177265,0.593831431914051,420,419.166653238139,28,63,20190605_slice4_trace19,20190605\_slice4\_trace19
1,baseline,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30711277016317,2.76911887334425,29627,2962.7,2.9627,801,29644,2964.4,2.9644,-5.42498160130031,6.23959078690542,11.6645723882057,-21.6589806028509,15.2537553698979,36.9127359727488,5672,2836,2960,2.96,27.9642857142857,27.9642857142857,27.9642857142857,796,794,28,28,28,686,686,686,9820,9.82,6882.3,6.8823,0.96830897083775,0.893880712919212,0.92931718809541,0.640539921707046,420,415.000026616289,28,63,20190605_slice4_trace20,20190605\_slice4\_trace20
2,washon,100,1000,2.11850035938259,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.28767303418634,2.72793578569103,29627,2962.7,2.9627,674,29641,2964.1,2.9641,-4.31382120436485,5.16213892734981,9.47596013171467,-16.1768634691015,12.5055315786519,28.6823950477535,4981,2490,2960,2.96,24.3703703703704,24.3703703703704,24.3703703703704,672,671,27,27,27,584,584,584,8800,8.8,5862.3,5.8623,0.947497411114528,0.778954253707559,0.840730672598418,0.584619570643978,420,425.555647544875,28,63,20190605_slice4_trace21,20190605\_slice4\_trace21
