phaseNumber,phaseName,filtFreq_1,filtFreq_2,signal2Noise,minDelayMs,binWidthMs,binWidthSec,filterWidthMs,minRelProm,minSpikeRateInBurstHz,minBurstLengthMs,maxInterBurstIntervalMs,maxInterBurstIntervalSec,resolutionMs,siMs,minTimeMs,maxTimeMs,siSeconds,minTimeSec,maxTimeSec,idxStimStart,stimStartMs,stimStartSec,baseWindow_1,baseWindow_2,baseSlopeNoise,slopeThreshold,idxDetectStart,detectStartMs,detectStartSec,nSpikesTotal,idxFirstSpike,firstSpikeMs,firstSpikeSec,vMin,vMax,vRange,slopeMin,slopeMax,slopeRange,nBins,halfNBins,histLeftMs,histLeftSec,nSpikesPerBurst,nSpikesPerBurstIn10s,nSpikesPerBurstInOsc,nSpikesIn10s,nSpikesInOsc,nBurstsTotal,nBurstsIn10s,nBurstsInOsc,iBinLastOfLastBurst,iBinLastOfLastBurstIn10s,iBinLastOfLastBurstInOsc,timeOscEndMs,timeOscEndSec,oscDurationMs,oscDurationSec,oscIndex1,oscIndex2,oscIndex3,oscIndex4,oscPeriod1Ms,oscPeriod2Ms,minOscPeriod2Bins,maxOscPeriod2Bins,figPathBase,figTitleBase
1,baseline,100,1000,2.57343404225398,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.31703201276421,3.38929501638569,29627,2962.7,2.9627,542,29639,2963.9,2.9639,-4.79175702809305,6.00147277465096,10.793229802744,-19.9707818159698,15.7803717583842,35.7511535743539,2807,1403,2960,2.96,17.3,17.3,17.3,535,534,30,30,30,861,861,861,11570,11.57,8632.3,8.6323,0.969153458191734,0.864058528452168,0.937004835312538,0.471480554965225,400,403.124728002348,26.6666666666667,60,20190606_slice2_trace1,20190606\_slice2\_trace1
1,baseline,100,1000,2.57343404225398,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.28808746441877,3.31480813033587,29627,2962.7,2.9627,515,29628,2962.8,2.9628,-4.97397358676921,5.33569189772931,10.3096654844985,-19.6686117715284,14.1471015527542,33.8157133242826,5495,2747,2960,2.96,17.1724137931034,17.1724137931034,17.1724137931034,513,513,29,29,29,753,753,753,10490,10.49,7552.3,7.5523,0.97645879287166,0.861647050861324,0.946645432480605,0.490290685089004,400,405.384759231592,26.6666666666667,60,20190606_slice2_trace2,20190606\_slice2\_trace2
1,baseline,100,1000,2.57343404225398,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.3001818698291,3.34593228493965,29627,2962.7,2.9627,500,29637,2963.7,2.9637,-4.67285989793522,6.81422161283633,11.4870815107716,-20.4989155815517,15.7607591810926,36.2596747626443,5526,2763,2960,2.96,17.6666666666667,18.88,18.88,488,486,27,25,25,5030,716,716,10120,10.12,7182.3,7.1823,0.981689523714803,0.830567824496351,0.582755797616672,0.45139910277682,400,474.166871316025,26.6666666666667,60,20190606_slice2_trace3,20190606\_slice2\_trace3
1,baseline,100,1000,2.57343404225398,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30063925104453,3.34710932532971,29627,2962.7,2.9627,561,29639,2963.9,2.9639,-5.30604175777041,5.01168776879943,10.3177295265698,-17.6122478440928,15.425863381544,33.0381112256368,4744,2372,2960,2.96,19.0357142857143,19.4444444444444,19.4444444444444,544,544,28,27,27,3052,751,751,10470,10.47,7532.3,7.5323,0.982392499372627,0.874767217898187,0.959134334152633,0.525087800699967,400,404.444234146916,26.6666666666667,60,20190606_slice2_trace4,20190606\_slice2\_trace4
1,baseline,100,1000,2.57343404225398,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.31959747230756,3.39589705730857,29627,2962.7,2.9627,490,29646,2964.6,2.9646,-5.47641294039729,5.78544339741655,11.2618563378138,-20.7368478017369,15.1954298880419,35.9322776897788,5331,2665,2960,2.96,17.1851851851852,18.36,18.36,475,475,27,25,25,4165,766,766,10620,10.62,7682.3,7.6823,0.990358672561458,0.941399402980448,0.884271994601357,0.470355934472535,400,401.111005339019,26.6666666666667,60,20190606_slice2_trace5,20190606\_slice2\_trace5
1,baseline,100,1000,2.57343404225398,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30590253878232,3.36065404916831,29627,2962.7,2.9627,477,29630,2963,2.963,-4.74589742551078,5.33130587911864,10.0772033046294,-21.1730996254907,14.7845461304737,35.9576457559644,5626,2813,2960,2.96,15.7241379310345,15.7241379310345,15.7241379310345,473,472,29,29,29,711,711,711,10070,10.07,7132.3,7.1323,0.986054955466145,0.845932421692322,0.84306198202629,0.473024452291873,400,403.077116944765,26.6666666666667,60,20190606_slice2_trace6,20190606\_slice2\_trace6
1,baseline,100,1000,2.57343404225398,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.32567160803427,3.41152844496495,29627,2962.7,2.9627,446,29638,2963.8,2.9638,-5.18734758231742,5.6161040704212,10.8034516527386,-19.7607971936601,14.3425093163681,34.1033065100282,5240,2620,2960,2.96,14.9642857142857,14.9642857142857,14.9642857142857,441,440,28,28,28,691,691,691,9870,9.87,6932.3,6.9323,0.969321082960981,0.858308939436091,0.546184284649367,0.450161337143459,410,452.727101873113,27.3333333333333,61.5,20190606_slice2_trace7,20190606\_slice2\_trace7
1,baseline,100,1000,2.57343404225398,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.28745977180176,3.31319280478718,29627,2962.7,2.9627,503,29636,2963.6,2.9636,-7.26733252491875,7.08251086642039,14.3498433913391,-28.8526800730356,14.5336095238301,43.3862895968657,5012,2506,2960,2.96,20.2083333333333,21.4545454545455,21.4545454545455,489,488,24,22,22,4429,675,675,9710,9.71,6772.3,6.7723,0.977516237994413,0.86306647688059,0.925985759612989,0.5021947449748,410,408.333149107954,27.3333333333333,61.5,20190606_slice2_trace8,20190606\_slice2\_trace8
1,baseline,100,1000,2.57343404225398,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30835349161594,3.36696141462631,29627,2962.7,2.9627,468,29629,2962.9,2.9629,-6.86792988207065,8.46078589007366,15.3287157721443,-20.2107509820407,32.8541061513982,53.0648571334389,1415,707,2960,2.96,16.7037037037037,17.2692307692308,17.2692307692308,465,465,27,26,26,1177,677,677,9730,9.73,6792.3,6.7923,0.978137071178806,0.874754420899265,0.932926798189297,0.495600785465634,410,410.000002060899,27.3333333333333,61.5,20190606_slice2_trace9,20190606\_slice2\_trace9
1,baseline,100,1000,2.57343404225398,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.30486610543209,3.35798685630232,29627,2962.7,2.9627,443,29638,2963.8,2.9638,-4.3086638238289,5.21341559785068,9.52207942167958,-18.4085860040946,16.3735894062898,34.7821754103844,2598,1299,2960,2.96,19.6818181818182,19.6818181818182,19.6818181818182,442,442,22,22,22,628,628,628,9240,9.24,6302.3,6.3023,0.97732755290353,0.900294143962381,0.887955014661225,0.484895574890269,400,408.000113416332,26.6666666666667,60,20190606_slice2_trace10,20190606\_slice2\_trace10
