phaseNumber,phaseName,filtFreq_1,filtFreq_2,signal2Noise,minDelayMs,binWidthMs,binWidthSec,filterWidthMs,minRelProm,minSpikeRateInBurstHz,minBurstLengthMs,maxInterBurstIntervalMs,maxInterBurstIntervalSec,resolutionMs,siMs,minTimeMs,maxTimeMs,siSeconds,minTimeSec,maxTimeSec,idxStimStart,stimStartMs,stimStartSec,baseWindow_1,baseWindow_2,baseSlopeNoise,slopeThreshold,idxDetectStart,detectStartMs,detectStartSec,nSpikesTotal,idxFirstSpike,firstSpikeMs,firstSpikeSec,vMin,vMax,vRange,slopeMin,slopeMax,slopeRange,nBins,halfNBins,histLeftMs,histLeftSec,nSpikesPerBurst,nSpikesPerBurstIn10s,nSpikesPerBurstInOsc,nSpikesIn10s,nSpikesInOsc,nBurstsTotal,nBurstsIn10s,nBurstsInOsc,iBinLastOfLastBurst,iBinLastOfLastBurstIn10s,iBinLastOfLastBurstInOsc,timeOscEndMs,timeOscEndSec,oscDurationMs,oscDurationSec,oscIndex1,oscIndex2,oscIndex3,oscIndex4,oscPeriod1Ms,oscPeriod2Ms,minOscPeriod2Bins,maxOscPeriod2Bins,figPathBase,figTitleBase
1,baseline,100,1000,1.92235983226158,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.51851528380766,2.91913278626714,29627,2962.7,2.9627,132,29632,2963.2,2.9632,-3.78707838974737,4.48668126899749,8.27375965874486,-12.8636161016572,9.92238398808373,22.7860000897409,5585,2792,2960,2.96,9.07692307692308,9.07692307692308,9.07692307692308,129,129,13,13,13,438,438,438,7340,7.34,4402.3,4.4023,0.983367927780629,0.963360634191195,0.95084406452713,0.236747819338176,410,398.571569273992,27.3333333333333,61.5,20190606_slice4_trace1,20190606\_slice4\_trace1
1,baseline,100,1000,1.92235983226158,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.49695900828184,2.87769386806314,29627,2962.7,2.9627,187,29631,2963.1,2.9631,-3.22226862308755,5.2459934808633,8.46826210395085,-16.1982294804876,12.9744450559358,29.1726745364234,5466,2733,2960,2.96,7.41666666666667,8.14285714285714,8.14285714285714,178,178,24,21,21,5466,564,564,8600,8.6,5662.3,5.6623,0.993654486409012,0.986271269800067,0.910212579788075,0.364731590067428,400,404.999859105594,26.6666666666667,60,20190606_slice4_trace2,20190606\_slice4\_trace2
1,baseline,100,1000,1.92235983226158,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.51870128971825,2.91949035655822,29627,2962.7,2.9627,240,29634,2963.4,2.9634,-3.76242678978491,6.08501616164257,9.84744295142748,-14.9055993450511,10.2329094408372,25.1385087858883,4455,2227,2960,2.96,9.2,9.78260869565217,9.78260869565217,232,231,25,23,23,1418,596,596,8920,8.92,5982.3,5.9823,0.999346596662393,0.985336076462665,0.935152871102407,0.39019452246031,400,402.727268499926,26.6666666666667,60,20190606_slice4_trace3,20190606\_slice4\_trace3
1,baseline,100,1000,1.92235983226158,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.5166451815005,2.91553777670965,29627,2962.7,2.9627,233,29635,2963.5,2.9635,-3.01166833271647,4.85798092227125,7.86964925498771,-15.2228457587412,12.8383894732302,28.0612352319714,3423,1711,2960,2.96,9.30434782608696,9.63636363636364,9.63636363636364,228,224,23,22,22,3423,540,540,8360,8.36,5422.3,5.4223,0.998238886134127,0.945431563013984,0.871158050743373,0.3714309850028,400,402.727078347408,26.6666666666667,60,20190606_slice4_trace4,20190606\_slice4\_trace4
1,baseline,100,1000,1.92235983226158,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.50391599294934,2.89106769594161,29627,2962.7,2.9627,344,29637,2963.7,2.9637,-3.71944675814213,4.60679860718084,8.32624536532297,-17.0097015951391,11.619897477865,28.6295990730041,4005,2002,2960,2.96,10.6451612903226,11.1724137931034,11.1724137931034,335,334,31,29,29,2375,725,725,10210,10.21,7272.3,7.2723,0.999137668140459,0.935875994815498,0.749732575798042,0.39690419705943,410,412.50017887396,27.3333333333333,61.5,20190606_slice4_trace5,20190606\_slice4\_trace5
1,baseline,100,1000,1.92235983226158,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.51390869574635,2.91027726641431,29627,2962.7,2.9627,309,29628,2962.8,2.9628,-3.7761766007842,4.17063608912468,7.94681268990888,-14.7912723120507,10.7003267167755,25.4915990288263,5702,2851,2960,2.96,10.4444444444444,10.4444444444444,10.4444444444444,306,302,27,27,27,687,687,687,9830,9.83,6892.3,6.8923,0.988028525267098,0.897895372046164,0.875157984435252,0.40741368150708,400,410.909024325886,26.6666666666667,60,20190606_slice4_trace6,20190606\_slice4\_trace6
1,baseline,100,1000,1.92235983226158,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.50922062368982,2.90126510500208,29627,2962.7,2.9627,325,29633,2963.3,2.9633,-4.59969015685992,5.77576286421943,10.3754530210793,-16.0390992064127,12.1381467875561,28.1772459939688,3219,1609,2960,2.96,10.6785714285714,10.7037037037037,10.7037037037037,311,310,28,27,27,3158,786,786,10820,10.82,7882.3,7.8823,0.983519527161087,0.935554559646133,0.861347485627718,0.393987709765385,410,417.777744688233,27.3333333333333,61.5,20190606_slice4_trace7,20190606\_slice4\_trace7
1,baseline,100,1000,1.92235983226158,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.52673073877019,2.93492584689086,29627,2962.7,2.9627,348,29635,2963.5,2.9635,-4.97784014261971,5.75673437719615,10.7345745198159,-17.9885994292846,12.2629916316948,30.2515910609794,5310,2655,2960,2.96,10.0606060606061,10.28125,10.28125,343,342,33,32,32,3367,773,773,10690,10.69,7752.3,7.7523,0.984485137722566,0.925458809191429,0.909067688286706,0.389105403672937,410,415.833513483479,27.3333333333333,61.5,20190606_slice4_trace8,20190606\_slice4\_trace8
1,baseline,100,1000,1.92235983226158,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.50982053112814,2.90241834296458,29627,2962.7,2.9627,332,29661,2966.1,2.9661,-3.74752830611405,4.98475226282466,8.73228056893871,-15.5870944250371,11.8134989350211,27.4005933600582,5598,2799,2960,2.96,11.25,11.5925925925926,11.5925925925926,326,326,28,27,27,3823,781,781,10770,10.77,7832.3,7.8323,0.988692518140429,0.970364367677673,0.920593477562415,0.381500388110153,420,414.615348752628,28,63,20190606_slice4_trace9,20190606\_slice4\_trace9
1,baseline,100,1000,1.92235983226158,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.51887224761884,2.91981899915933,29627,2962.7,2.9627,349,29628,2962.8,2.9628,-4.22430396723674,4.9148131021574,9.13911706939414,-17.3009664663237,11.3604557646036,28.6614222309272,788,394,2960,2.96,15.8571428571429,15.8571428571429,15.8571428571429,349,348,21,21,21,785,785,785,10810,10.81,7872.3,7.8723,1,0.936926371595371,0.914951522192615,0.464725737540036,410,404.999748485117,27.3333333333333,61.5,20190606_slice4_trace10,20190606\_slice4\_trace10
