phaseNumber,phaseName,filtFreq_1,filtFreq_2,signal2Noise,minDelayMs,binWidthMs,binWidthSec,filterWidthMs,minRelProm,minSpikeRateInBurstHz,minBurstLengthMs,maxInterBurstIntervalMs,maxInterBurstIntervalSec,resolutionMs,siMs,minTimeMs,maxTimeMs,siSeconds,minTimeSec,maxTimeSec,idxStimStart,stimStartMs,stimStartSec,baseWindow_1,baseWindow_2,baseSlopeNoise,slopeThreshold,idxDetectStart,detectStartMs,detectStartSec,nSpikesTotal,idxFirstSpike,firstSpikeMs,firstSpikeSec,vMin,vMax,vRange,slopeMin,slopeMax,slopeRange,nBins,halfNBins,histLeftMs,histLeftSec,nSpikesPerBurst,nSpikesPerBurstIn10s,nSpikesPerBurstInOsc,nSpikesIn10s,nSpikesInOsc,nBurstsTotal,nBurstsIn10s,nBurstsInOsc,iBinLastOfLastBurst,iBinLastOfLastBurstIn10s,iBinLastOfLastBurstInOsc,timeOscEndMs,timeOscEndSec,oscDurationMs,oscDurationSec,oscIndex1,oscIndex2,oscIndex3,oscIndex4,oscPeriod1Ms,oscPeriod2Ms,minOscPeriod2Bins,maxOscPeriod2Bins,figPathBase,figTitleBase
1,baseline,100,1000,2.43424162451423,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.35240623759835,3.29208355681457,29627,2962.7,2.9627,290,29630,2963,2.963,-4.71181733826558,4.96462631541966,9.67644365368525,-16.1917325163439,13.1450349526521,29.3367674689961,4142,2071,2960,2.96,15.4117647058824,15.4117647058824,15.4117647058824,281,280,17,17,17,401,401,401,6970,6.97,4032.3,4.0323,0.932799393925572,0.706683066986965,0.693491006135036,0.41496681429409,430,422.499961800533,28.6666666666667,64.5,20190607_slice5_trace1,20190607\_slice5\_trace1
1,baseline,100,1000,2.43424162451423,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.36291414393777,3.3176623398125,29627,2962.7,2.9627,477,29638,2963.8,2.9638,-4.47873549925527,4.88363531001393,9.3623708092692,-14.1728417369269,12.4321687719139,26.6050105088409,5656,2828,2960,2.96,12.037037037037,14.3181818181818,16.4117647058824,332,290,27,22,17,5022,871,441,7370,7.37,4432.3,4.4323,0.962572017956211,0.805921914597115,0.824288956581362,0.333878774312386,440,430.000105857385,29.3333333333333,66,20190607_slice5_trace2,20190607\_slice5\_trace2
1,baseline,100,1000,2.43424162451423,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.37847576887358,3.35554309497632,29627,2962.7,2.9627,349,29640,2964,2.964,-5.03270927831714,4.82545798647777,9.85816726479491,-17.0768473911691,14.3774259690522,31.4542733602213,5173,2586,2960,2.96,10.6071428571429,12.2608695652174,12.2608695652174,303,298,28,23,23,4958,445,445,7410,7.41,4472.3,4.4723,0.937728838413732,0.849086743864174,0.882812497564687,0.371724147079825,430,426.666657799962,28.6666666666667,64.5,20190607_slice5_trace3,20190607\_slice5\_trace3
1,baseline,100,1000,2.43424162451423,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.36343304756473,3.31892547662035,29627,2962.7,2.9627,360,29633,2963.3,2.9633,-5.60318801587153,4.5130122716781,10.1162002875496,-15.9048609495352,13.4467783166816,29.3516392662168,5667,2833,2960,2.96,12.1111111111111,12.84,12.84,338,334,27,25,25,5239,563,563,8590,8.59,5652.3,5.6523,0.969169485637027,0.784629685817683,0.824686680632679,0.382589899083595,430,430.000056578961,28.6666666666667,64.5,20190607_slice5_trace4,20190607\_slice5\_trace4
1,baseline,100,1000,2.43424162451423,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.36934055282782,3.33330577182881,29627,2962.7,2.9627,322,29635,2963.5,2.9635,-4.85949923897945,7.38749519477052,12.24699443375,-17.6831935394197,14.0628592163164,31.7460527557362,2945,1472,2960,2.96,12.8333333333333,14.85,14.85,311,311,24,20,20,2945,499,499,7950,7.95,5012.3,5.0123,0.940446693365762,0.651496094203901,0.696969557536798,0.347835139737591,410,427.500245881345,27.3333333333333,61.5,20190607_slice5_trace5,20190607\_slice5\_trace5
1,baseline,100,1000,2.43424162451423,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.34440757507343,3.27261287955598,29627,2962.7,2.9627,357,29630,2963,2.963,-4.61024324351841,5.06166538508328,9.67190862860169,-17.5942439990658,12.0593382679766,29.6535822670424,1772,886,2960,2.96,16.3333333333333,16.3333333333333,16.3333333333333,353,352,21,21,21,397,397,397,6930,6.93,3992.3,3.9923,0.965943998062594,0.943804543025974,0.924418289310132,0.453298792162228,430,429.999764418082,28.6666666666667,64.5,20190607_slice5_trace6,20190607\_slice5\_trace6
1,baseline,100,1000,2.43424162451423,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.42686715290114,3.47333941624407,29627,2962.7,2.9627,309,29632,2963.2,2.9632,-4.16942210258758,5.1786015776871,9.34802368027468,-15.2971958968535,11.469154843123,26.7663507399765,5346,2673,2960,2.96,16.2222222222222,16.2222222222222,16.2222222222222,306,304,18,18,18,460,460,460,7560,7.56,4622.3,4.6223,0.964151072732541,0.790463766690573,0.682248333323363,0.425348712617963,410,396.250152807517,27.3333333333333,61.5,20190607_slice5_trace7,20190607\_slice5\_trace7
1,baseline,100,1000,2.43424162451423,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.35494423227183,3.29826164909156,29627,2962.7,2.9627,340,29633,2963.3,2.9633,-4.14922400851692,5.08666136996398,9.2358853784809,-16.4982502737772,13.9355292077752,30.4337794815523,5484,2742,2960,2.96,12.52,12.9166666666667,12.9166666666667,334,333,25,24,24,3757,498,498,7940,7.94,5002.3,5.0023,0.948509533352232,0.830518518583294,0.550683941000943,0.420431393109161,420,547.500471286653,28,63,20190607_slice5_trace8,20190607\_slice5\_trace8
1,baseline,100,1000,2.43424162451423,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.34626136518523,3.27712545260923,29627,2962.7,2.9627,279,29638,2963.8,2.9638,-4.80847376332912,5.53388072395043,10.3423544872795,-17.1024129473143,17.4013117835403,34.5037247308546,5071,2535,2960,2.96,12.3809523809524,12.3809523809524,12.3809523809524,271,268,21,21,21,364,364,364,6600,6.6,3662.3,3.6623,0.937600459445539,0.869475787569038,0.563378955678326,0.356360819362956,410,354.999806808615,27.3333333333333,61.5,20190607_slice5_trace9,20190607\_slice5\_trace9
1,baseline,100,1000,2.43424162451423,25,10,0.01,100,0.02,100,20,2000,2,5,0.0999999999999999,0.0999999999999999,59999.9999999999,9.99999999999999e-05,9.99999999999999e-05,59.9999999999999,29377,2937.7,2.9377,0.0999999999999999,2937.7,1.35792532300747,3.30551834424671,29627,2962.7,2.9627,317,29640,2964,2.964,-4.87992270147213,4.71940590480843,9.59932860628056,-16.3370548991901,11.617792692526,27.9548475917162,4975,2487,2960,2.96,14.047619047619,14.047619047619,14.047619047619,310,307,21,21,21,438,438,438,7340,7.34,4402.3,4.4023,0.957751834675886,0.879381668790553,0.810546640252043,0.374497340098961,420,426.666582460651,28,63,20190607_slice5_trace10,20190607\_slice5\_trace10
